username,tweet_id,tweet_text,discussion_link,iso_8601_timestamp,datetime_timestamp,images,video_preview
CryptoShortie,1723833956343189964,NFC nail-gated communities is one of the most original things I've seen in a while ,https://twitter.com/CryptoShortie/status/1723833956343189964,2023-11-12T22:43:37.000Z,2023-11-12 22:43:37,"['https://pbs.twimg.com/media/F-vsF6JWoAAUBBt?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-vsF6IWoAAxeH8?format=jpg&name=small', 'https://pbs.twimg.com/media/F-vsF6IWIAA4PRJ?format=jpg&name=small']",['https://pbs.twimg.com/ext_tw_video_thumb/1723730868672286721/pu/img/mDn69nVdCaovq8fU.jpg']
chicorita1800,1721098993587933212,"$HAY is the safe haven for all crypto communities
https://t.me/HayCoinERC",https://twitter.com/chicorita1800/status/1721098993587933212,2023-11-05T09:35:51.000Z,2023-11-05 09:35:51,['https://pbs.twimg.com/media/F-KSagIXIAAs71K?format=jpg&name=small'],[]
ShibTooShib,1723400931444703521,"I don't hold and support $BAD just because...
I do it because I see the utilization it can bring to all #Crypto and non-crypto communities alike.
Being a #partnershib to @Shibtoken $SHIB is a much Loved Bonus  
"" Big things are coming "" @badideaai",https://twitter.com/ShibTooShib/status/1723400931444703521,2023-11-11T18:02:55.000Z,2023-11-11 18:02:55,['https://pbs.twimg.com/media/F-rAAsIWMAAeMQi?format=jpg&name=small'],[]
IDBCRYPTO,1721587867175039248,"Everyone Knows $chad on @solana is the next 1000x and will surely top among the best meme communities in the upcoming bullrun

$CHAD #CHAD @ChadOnSolana",https://twitter.com/IDBCRYPTO/status/1721587867175039248,2023-11-06T17:58:27.000Z,2023-11-06 17:58:27,['https://pbs.twimg.com/media/F-RPCRjWUAEHhc7?format=jpg&name=small'],[]
_MaJoFinance,1722184019373133968,"→ Last 5 months I starved being a student 
Feed hard,Thought crypto was a scam

→ But in 5 months 

-I made close to $1k
-Managed over 2500 communities(still managing)
-Branded my account to being A Voice

→ In 2 month you can achieve all these 

Here is a Majo tip →",https://twitter.com/_MaJoFinance/status/1722184019373133968,2023-11-08T09:27:21.000Z,2023-11-08 09:27:21,['https://pbs.twimg.com/media/F-ZtO6TXoAAjk26?format=jpg&name=small'],[]
JonJon2023,1722970488954085632,There are tons of communities in crypto lol why are yall so stuck on one  (tagging #Saitama) when shilling your investment? lol,https://twitter.com/JonJon2023/status/1722970488954085632,2023-11-10T13:32:30.000Z,2023-11-10 13:32:30,[],[]
dontrece_hd,1723191367671878019,"GTA 6 coming around next year 

If ur smart 

Start building 

Assets communities around this game 

Crypto - nfts - web assets - content 

Printing machine",https://twitter.com/dontrece_hd/status/1723191367671878019,2023-11-11T04:10:12.000Z,2023-11-11 04:10:12,[],[]
chicorita1800,1721100958275354759,"$HAY is the very first meme coin created by yours truly @haydenzadams  the founder of uniswap, the safe haven of all crypto communities. Don't fade you've been warned  https://t.me/HayCoinERC",https://twitter.com/chicorita1800/status/1721100958275354759,2023-11-05T09:43:39.000Z,2023-11-05 09:43:39,['https://pbs.twimg.com/media/F-KUM2-WcAAVahn?format=jpg&name=small'],[]
RudesLounge,1723809535289131312, RCL has been teamed up with #Dxsale!  They've been hard at work revamping and bringing on stellar marketing teams that genuinely care about educating their communities.  It's such a breath of fresh air to see companies taking the time to help their users grow!  But…,https://twitter.com/RudesLounge/status/1723809535289131312,2023-11-12T21:06:34.000Z,2023-11-12 21:06:34,[],[]
sowmaler,1723368877306904675,"You want more crypto people in the ICP community? Don't mindlessly criticize other communities. 

More collaboration, less tribalism.",https://twitter.com/sowmaler/status/1723368877306904675,2023-11-11T15:55:33.000Z,2023-11-11 15:55:33,[],[]
Luga_Crypto,1722616064025190835," Pi Network products soon:
 DersTV™ ""The vision of distance education"" and ""a new way to learn"".
 VisApp™ ""A new way to manage your embassy easily"" and ""visa processing, passport renewal, and more"".
 PiCaptive™ ""A new hotspot way to provide internet access"".
#PiNetwork",https://twitter.com/Luga_Crypto/status/1722616064025190835,2023-11-09T14:04:08.000Z,2023-11-09 14:04:08,['https://pbs.twimg.com/media/F-f2LgdawAAFT4M?format=jpg&name=small'],[]
SnailBrookAI,1721927352744136739,"Whitepaper Simplified Breakdown - SnailBox 

SnailBox will be your crypto companion for real-time discussions on our platform with numerous crypto communities, AI-driven insights, and alpha.

You'll also meet our GPT Inside SnailBox, our 24/7 AI-driven chatbot for expert…",https://twitter.com/SnailBrookAI/status/1721927352744136739,2023-11-07T16:27:27.000Z,2023-11-07 16:27:27,['https://pbs.twimg.com/media/F-WDdjwXoAApZaK?format=png&name=small'],[]
LFC_AfricanGems,1722971633218920645,#Ergo is one of the largest communities in crypto and is basically Bitcoin on crack,https://twitter.com/LFC_AfricanGems/status/1722971633218920645,2023-11-10T13:37:03.000Z,2023-11-10 13:37:03,['https://pbs.twimg.com/media/F-k5kdLWEAA7o1L?format=jpg&name=medium'],[]
AnthonyAnselm3,1723841232642744764," Exciting times for #crypto enthusiasts!  Discover @Fuse_network, the blockchain empowering creators, communities, and DeFi projects with lightning-fast transactions and low fees.  Join the Fuse network and be part of the future of decentralized finance:…",https://twitter.com/AnthonyAnselm3/status/1723841232642744764,2023-11-12T23:12:31.000Z,2023-11-12 23:12:31,['https://pbs.twimg.com/media/F-xQdxzWwAA3LfL?format=jpg&name=small'],[]
anseljohn121985,1723758650387259802,"Happy Diwali #Starknet family..

@Starknet @StarkWareLtd #Ethererum #Layer2 #Starknet #cryptocurrency #CryptoCommunity #CryptoCommunities",https://twitter.com/anseljohn121985/status/1723758650387259802,2023-11-12T17:44:22.000Z,2023-11-12 17:44:22,['https://pbs.twimg.com/media/F-wFFZrWUAAbrLT?format=jpg&name=small'],[]
Cardano_capital,1723403738667225303,"Is it perhaps, because #Cardano $ADA has one of the biggest communities in crypto? Millions of ADA fans worldwide. Tons of capital, builders, projects and everything sits on a good foundation with a multi year success track record.
Maybe you don't get a 100x on ADA this time, but…",https://twitter.com/Cardano_capital/status/1723403738667225303,2023-11-11T18:14:05.000Z,2023-11-11 18:14:05,[],[]
MaxCrypto888,1723083822751735916,"What Communities are working hard? 

#PromptIDE
$JOE
$RAID
$HAY
$SPX
$BEG
$BART
$BYPASS
$BANANA
$ORDI
$HIFI
$NOSE
$OPN
$DOMI
$HIFI
$MIST
$ZZZ
$MUSA
$PROPS
$TIE
$KREST
$ZKN
$KIBA
$VRL
$CRYPTQ
$KOY
#Shibarium $BONE
",https://twitter.com/MaxCrypto888/status/1723083822751735916,2023-11-10T21:02:51.000Z,2023-11-10 21:02:51,[],[]
weremeow,1722762123657265572,"We believe in:

1. Creating a rising tide of attention for everyone in the Solana ecosystem 

2. Bringing a much more positive energy into the often pained world of crypto

3.  Being an good example to the rest of the world on the potential of decentralized communities n…",https://twitter.com/weremeow/status/1722762123657265572,2023-11-09T23:44:32.000Z,2023-11-09 23:44:32,[],[]
CryptoApelord10,1723065102423785662,"$ROSE/USD 
#Update 

The resemblance between $ROSE and $LINK is striking, as both embody robust fundamental analysis, coupled with vibrant and enthusiastic communities.

Wait until pops of of range, after that everyone will start talking about #ROSE 

Up 80% since first post",https://twitter.com/CryptoApelord10/status/1723065102423785662,2023-11-10T19:48:28.000Z,2023-11-10 19:48:28,['https://pbs.twimg.com/media/F-mMwdlWkAAzOzS?format=jpg&name=small'],[]
ElrosCrypto,1723742883256147978," 6th ELROS Poker Battle 

ELROS team is waiting for the first participants!

Recruit your team and join us in this exciting Poker Battle where Projects/Communities will compete against eachothers as a team!

You can find all information here: https://t.me/ElrosCrypto/681",https://twitter.com/ElrosCrypto/status/1723742883256147978,2023-11-12T16:41:43.000Z,2023-11-12 16:41:43,['https://pbs.twimg.com/media/F-v3Ai0XgAAJ4qW?format=jpg&name=small'],[]
Bellickkruz,1721963978694197750,"There's a reason why almost every crypto project owns a community.
That's cause the web3 space is built on communities

I'll share something that happened at #COUNTDOWN↓↓

Frame 1: He was frustrated cause he might lose an opportunity due to low followers

Frame 2: immediately…",https://twitter.com/Bellickkruz/status/1721963978694197750,2023-11-07T18:52:59.000Z,2023-11-07 18:52:59,"['https://pbs.twimg.com/media/F-WlEuVWgAA2S5l?format=jpg&name=small', 'https://pbs.twimg.com/media/F-WlFZlXUAAEwSr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-WlGNhXAAANJJQ?format=jpg&name=900x900', 'https://pbs.twimg.com/media/F-WlGrsWUAAKNGP?format=jpg&name=small']",[]
bluedream_CMT,1723338643320803600,"#CoinMerge Technologies Inc. offers everything required for individuals, communities, traders, and developers to thrive in the #Web3 ecosystem.
$CMOS
http://CoinMerge.io
#eth #NFT #BNB
#DeFi #Crypto_Marketing_Titans",https://twitter.com/bluedream_CMT/status/1723338643320803600,2023-11-11T13:55:25.000Z,2023-11-11 13:55:25,['https://pbs.twimg.com/media/F-qHW4wWQAA7Iqg?format=jpg&name=small'],[]
gate_io,1722905691961049091," 5 Benefits of Joining Gate Post
The Best Crypto Communities Where You Can:

 Stay Close With Crypto Fams
 Learn Crypto Knowledge
 Get Latest Crypto News
 Obtain Trading Signals
 Discover Value in Crypto

More:https://gate.io/post",https://twitter.com/gate_io/status/1722905691961049091,2023-11-10T09:15:01.000Z,2023-11-10 09:15:01,['https://pbs.twimg.com/media/F-j9mJpWEAAtonW?format=jpg&name=small'],[]
fisayodare,1723367713253273928,"The socialfi  wining team so far  this year with impact on  the crypto communities

are $tipcoin & $RATIO  IMO.",https://twitter.com/fisayodare/status/1723367713253273928,2023-11-11T15:50:56.000Z,2023-11-11 15:50:56,[],[]
BTCWire,1722245083532279980,"Breaking The Mold: How UniGems Thrives While 90% Of Crypto Communities Fail - @_EyeAm
https://btcwire.io/breaking-the-mold-how-unigems-thrives-while-90-of-crypto-communities-fail/…",https://twitter.com/BTCWire/status/1722245083532279980,2023-11-08T13:30:00.000Z,2023-11-08 13:30:00,['https://pbs.twimg.com/media/F-akwkFaMAEUjx-?format=jpg&name=small'],[]
etherman111,1723671828063793309,Good morning Frens! This new week will bring something life changing. Can you feel it? #btc #ETH #CryptoCommunities,https://twitter.com/etherman111/status/1723671828063793309,2023-11-12T11:59:22.000Z,2023-11-12 11:59:22,[],[]
CryptoWinkle,1721444906823041386,"In the crypto ecosystem, the community is absolutely vital, and #TheGraph boasts one of the most vibrant communities!
@graphprotocol excels with its consistent development, expansion, and community involvement.

$GRT is a solid long-term choice! 
#DeFi #dApps #AI #NFA",https://twitter.com/CryptoWinkle/status/1721444906823041386,2023-11-06T08:30:23.000Z,2023-11-06 08:30:23,['https://pbs.twimg.com/media/F-PE8EpXUAEAndO?format=jpg&name=small'],[]
CryptoNchain_,1722312339427393582,"Don't wait for $VRA to be at $1 or $10 to invest, the opportunity is now.
Join one of the fastest-growing communities in blockchain. We are an international community of over 500,000 Verasity members ",https://twitter.com/CryptoNchain_/status/1722312339427393582,2023-11-08T17:57:15.000Z,2023-11-08 17:57:15,['https://pbs.twimg.com/media/F-bh8g6WsAAakqa?format=jpg&name=small'],[]
veka_Core_DAO,1723016677615706403,"CORE COMMUNITY T-shirt DESIGN CONTEST

To thank our community for being one of the strongest communities in crypto, we’re hosting a t-shirt design competition.

Here’s your chance to get creative. Design a t-shirt for the Core community, and win up to $500 USD in CORE tokens,…",https://twitter.com/veka_Core_DAO/status/1723016677615706403,2023-11-10T16:36:02.000Z,2023-11-10 16:36:02,['https://pbs.twimg.com/media/F-liiUaboAEs2wC?format=jpg&name=small'],[]
clearallnow,1723339811631546734,"Missing good communities which are taking care of the members.

Luckily, I found @CoolSpot7up",https://twitter.com/clearallnow/status/1723339811631546734,2023-11-11T14:00:03.000Z,2023-11-11 14:00:03,"['https://pbs.twimg.com/media/F-qIbDAXAAA7n76?format=jpg&name=small', 'https://pbs.twimg.com/media/F-qIbDBXcAA7Omn?format=jpg&name=medium']",[]
chicorita1800,1721102079253487623,"$HAY is the very first meme coin created by yours truly @haydenzadams  the founder of uniswap, the safe haven of all crypto communities. Don't fade you've been warned  http://t.me/HayCoinERC",https://twitter.com/chicorita1800/status/1721102079253487623,2023-11-05T09:48:06.000Z,2023-11-05 09:48:06,['https://pbs.twimg.com/media/F-KVODRWkAAsw4j?format=jpg&name=small'],[]
SirGMI,1721223487874842793,"My Two favorite #memecoin communities right now.. 
$TOONS - @toonscoin
$BCAT - @bananacat_erc20 

Both communities want higher.. Much higher.  #100xGem #Crypto #Altcoin",https://twitter.com/SirGMI/status/1721223487874842793,2023-11-05T17:50:32.000Z,2023-11-05 17:50:32,['https://pbs.twimg.com/media/F-MDo_RWMAAU82B?format=jpg&name=small'],[]
CryptoFalconOff,1722710679629467987,"Floor is rising #MetaverseMonkey
We are in the early stages of this new cycle.
Prepare accordingly and join top tier communities.
@Tier7Network",https://twitter.com/CryptoFalconOff/status/1722710679629467987,2023-11-09T20:20:07.000Z,2023-11-09 20:20:07,"['https://pbs.twimg.com/media/F-hMK-mWQAAg-Ko?format=jpg&name=small', 'https://pbs.twimg.com/media/F-gGT0NaAAA2Pw_?format=jpg&name=360x360']",[]
LovePowerCoin,1722621236378038355,"#BoredApeYC you are the largest NFT community and your opinion is authoritative. That's why the LovePowerCoin movement and thousands of NFT artists are looking forward for your participation in the #LoveStopsWars campaign 
#Crypto and #NFT communities, free NFT artists,…",https://twitter.com/LovePowerCoin/status/1722621236378038355,2023-11-09T14:24:42.000Z,2023-11-09 14:24:42,['https://pbs.twimg.com/media/F-f64Tha4AAL7IF?format=jpg&name=small'],[]
FullM3talMag,1723522737816416265,"Join the 
@CryptoSlutsNFT
 telegram!
Represent your favorite crypto communities!
Share your favorite slutty crypto memes!
Get Slutty Alpha!
Crypto Sluts NFT",https://twitter.com/FullM3talMag/status/1723522737816416265,2023-11-12T02:06:56.000Z,2023-11-12 02:06:56,[],[]
Cryptowrit3r,1722986234421887151,"Guys let’s make something straight because apparently so many don’t know it. 

I worked three years in UN+ donors grants given to charities in local communities before coming to crypto. 

So, I already knew how BAD the VC system is because I was given the “orders” first hand from…",https://twitter.com/Cryptowrit3r/status/1722986234421887151,2023-11-10T14:35:04.000Z,2023-11-10 14:35:04,[],[]
findgg33,1723017454757040497,"The craziest communities within Crypto

1. #XRPArmy DUMB PEOPLE ,WHO THINK THEY R SMART

2. #Bitcoin ITS LIKE A RELIGION TO THEM 

3. #DODECOIN MUSK PROVES HOW POWEFUL HE IS 
AND HOW DUMB MOST PEOPLE ARE 

#Crypto",https://twitter.com/findgg33/status/1723017454757040497,2023-11-10T16:39:07.000Z,2023-11-10 16:39:07,[],[]
BooM_News_1,1721342996476821831,""" Still hesitating on #OKY? Don't be! It's your ultimate opportunity provider in the crypto world. With strong liquidity support, renounced ownership and two communities in #BSC and #ADA.
 $OKY is set to redefine your financial future. Act now and ride the wave to success! ",https://twitter.com/BooM_News_1/status/1721342996476821831,2023-11-06T01:45:26.000Z,2023-11-06 01:45:26,"['https://pbs.twimg.com/media/F-NwVR-aoAA1gE-?format=jpg&name=small', 'https://pbs.twimg.com/media/F-NbTtJbYAAQJye?format=jpg&name=240x240']",[]
JAC_PAW,1722906976181526620,"The same way crypto needs #BTC to pump an surpass ATHs, #DigitalCollectible OG collections has to gain traction, @GordonGoner is helping that. @nftsandkids @LucaNetz and @SyntribosStable are on point with their moves between communities. Other founders are following @wenkamiyama…",https://twitter.com/JAC_PAW/status/1722906976181526620,2023-11-10T09:20:07.000Z,2023-11-10 09:20:07,[],[]
AbasionoAugust1,1722743708683010235,"Exciting Zealy Contest Alert! 

Share, Share, Share: Spread the word far and wide! Zealy is hosting an epic contest, and the more, the merrier. Let your crypto communities, forums, and social circles know about this game-changing opportunity!",https://twitter.com/AbasionoAugust1/status/1722743708683010235,2023-11-09T22:31:21.000Z,2023-11-09 22:31:21,['https://pbs.twimg.com/media/F-hqQ_fW8AAS0Hg?format=jpg&name=small'],[]
